id,num_colis,poids,montant,ratio_montant_poids,code_service,portee_dest,gouvernorat,annee,mois,score_if
1002199,EE582820799TN,0.014,60.0,4000.0,RPP-I,INTERNATIONAL,Sfax,2026,6,-0.7090681391299812
1002213,EE580702750TN,6.6,267.0,40.44841690652932,RPP-I,INTERNATIONAL,Médenine,2026,2,-0.6952730134908754
1002432,EE578427395TN,10.84,235.0,21.676967069458538,RPP-I,INTERNATIONAL,Inconnu,2026,1,-0.7071087459016406
1002434,EE584480761TN,11.42,390.0,34.14762280010507,RPP-I,INTERNATIONAL,Tataouine,2026,6,-0.7359518660130151
1002501,EE582327561TN,0.022,65.0,2826.086956521739,RPP-I,INTERNATIONAL,Gafsa,2026,5,-0.6817649092540303
1003084,EE432127539TN,0.007,39.0,4875.0,RPP-I,INTERNATIONAL,Ariana,2026,1,-0.6968201662643745
1003146,EE577596720TN,0.02,60.0,2857.142857142857,RPP-I,INTERNATIONAL,Gabès,2026,5,-0.6759357912343149
1003211,EE575535475TN,6.34,105.0,16.558902381327865,EMS-I,INTERNATIONAL,Zaghouan,2026,3,-0.7212783507243382
1003517,EE583472083TN,7.88,250.0,31.7218627077782,RPP-I,INTERNATIONAL,Tataouine,2026,6,-0.6897468900589936
1003527,EE581922947TN,6.46,220.0,34.05045658566785,RPP-I,INTERNATIONAL,Tataouine,2026,6,-0.6736987485918551
1003528,EE581922791TN,6.65,230.0,34.58126597504134,RPP-I,INTERNATIONAL,Tataouine,2026,6,-0.6887183352522764
1003529,EE581922788TN,6.747,230.0,34.084173088322466,RPP-I,INTERNATIONAL,Tataouine,2026,6,-0.6887183352522764
1003530,EE581922774TN,5.57,210.0,37.695207323640275,RPP-I,INTERNATIONAL,Tataouine,2026,6,-0.6769518129928677
1003532,EE581922730TN,6.84,230.0,33.62081567022365,RPP-I,INTERNATIONAL,Tataouine,2026,6,-0.6901176871470668
1003533,EE581922743TN,6.76,230.0,34.01863629640586,RPP-I,INTERNATIONAL,Tataouine,2026,6,-0.6887183352522764
1003534,EE581922757TN,6.13,220.0,35.88321644103735,RPP-I,INTERNATIONAL,Tataouine,2026,6,-0.6764939515690865
1003610,EE434690844TN,0.014,60.0,4000.0,RPP-I,INTERNATIONAL,Tunis,2026,5,-0.7090681391299812
1003625,EE582323689TN,0.018,65.0,3421.0526315789475,RPP-I,INTERNATIONAL,Gafsa,2026,5,-0.7076303613965501
1003679,EE582325605TN,0.012,39.0,2999.9999999999995,RPP-I,INTERNATIONAL,Gafsa,2026,3,-0.6764592023894899
1003742,EE583664106TN,11.84,410.0,34.625453931255805,RPP-I,INTERNATIONAL,Tataouine,2026,6,-0.7364499694600977
1003746,EE582396010TN,13.292,468.0,35.206499661475966,RPP-I,INTERNATIONAL,Médenine,2026,2,-0.7414495834506258
1003777,EE581549329TN,7.94,298.0,37.52675985392268,RPP-I,INTERNATIONAL,Sfax,2026,1,-0.7058556464620732
1003778,EE581522286TN,8.52,329.0,38.610491726323204,RPP-I,INTERNATIONAL,Sfax,2026,2,-0.7168010341137974
1003848,EE579791576TN,0.252,51.0,201.5810276679842,RPP-I,INTERNATIONAL,Ariana,2026,1,-0.6736146974574632
1004283,EE577666615TN,7.7,250.0,32.463316452408776,RPP-I,INTERNATIONAL,Ariana,2026,5,-0.6919879134762899
1004312,EE578612551TN,0.023,65.0,2708.3333333333335,RPP-I,INTERNATIONAL,Kébili,2026,6,-0.6716075176048912
1004364,EE583739334TN,9.5,320.0,33.680665193137564,RPP-I,INTERNATIONAL,Monastir,2026,6,-0.715347576386288
1004366,EE577812548TN,0.014,60.0,4000.0,RPP-I,INTERNATIONAL,Monastir,2026,4,-0.7090681391299812
1005053,EE582202694TN,9.56,305.0,31.90042882543667,EMS-I,INTERNATIONAL,Tunis,2026,4,-0.7125486382210388
1005219,EE571586239TN,9.7,415.0,42.77909493866612,RPP-I,INTERNATIONAL,Ariana,2026,1,-0.7286377498597639
1005570,EE583726928TN,0.01,60.0,5454.545454545455,RPP-I,INTERNATIONAL,Monastir,2026,6,-0.7138818632601227
1005695,EE579916205TN,11.1,300.0,27.024592379064952,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.719816968091418
1006109,EE581448872TN,13.94,380.0,27.25772900078904,RPP-I,INTERNATIONAL,Kairouan,2026,6,-0.7355564424295278
1006174,EE583645420TN,0.01,65.0,5909.090909090909,RPP-I,INTERNATIONAL,Ariana,2026,5,-0.7158164907613295
1006765,EE579254263TN,0.022,65.0,2826.086956521739,RPP-I,INTERNATIONAL,Monastir,2026,6,-0.6817649092540303
1006771,EE577022933TN,0.012,45.0,3461.5384615384614,RPP-I,INTERNATIONAL,Monastir,2026,2,-0.6906487523739626
1007096,EE581937218TN,12.8,267.0,20.8577454886337,RPP-I,INTERNATIONAL,Sousse,2026,2,-0.7187280293407183
1007255,EE581183852TN,10.34,263.0,25.432743448409248,RPP-I,INTERNATIONAL,Tataouine,2026,2,-0.7028729351235625
1007260,EE584216183TN,0.017,60.0,3333.333333333333,RPP-I,INTERNATIONAL,Sousse,2026,6,-0.6978250631874174
1007348,EE583997965TN,0.009,65.0,6500.000000000001,RPP-I,INTERNATIONAL,Tataouine,2026,6,-0.7163009662793526
1007426,EE583161775TN,0.009,60.0,6000.000000000001,RPP-I,INTERNATIONAL,Tunis,2026,6,-0.7143650293927476
1007640,EE583691163TN,0.023,65.0,2708.3333333333335,RPP-I,INTERNATIONAL,Sousse,2026,6,-0.6716075176048912
1007835,EE584418322TN,0.02,65.0,3095.238095238095,RPP-I,INTERNATIONAL,Tataouine,2026,6,-0.6945279049765081
1007867,EE540350445TN,24.82,30.0,1.2086539623705732,EMS-N,NATIONAL,Kébili,2026,2,-0.6936860581133175
1007986,EE579238977TN,0.017,60.0,3333.333333333333,RPP-I,INTERNATIONAL,Gafsa,2026,5,-0.6978250631874174
1008003,EE584669056TN,23.72,30.0,1.264702162640698,EMS-N,NATIONAL,Sfax,2026,6,-0.6936860581133175
1008059,EE579044389TN,0.024,65.0,2600.0,RPP-I,INTERNATIONAL,Sousse,2026,4,-0.6720620718156413
1008093,EE583101989TN,6.28,215.0,34.230218118134054,RPP-I,INTERNATIONAL,Médenine,2026,6,-0.6751222245280715
1008385,EE579782415TN,7.26,290.0,39.93940228618648,RPP-I,INTERNATIONAL,Ariana,2026,5,-0.7053782357142621
1008482,EE582652645TN,20.9,25.0,1.1961150184201712,EMS-N,NATIONAL,Tunis,2026,3,-0.6807875574851118
1009152,EE582184196TN,13.2,260.0,19.695477615332173,EMS-I,INTERNATIONAL,Gabès,2026,1,-0.7177561239690741
1009185,EE579776300TN,8.8,329.0,37.38211566867401,RPP-I,INTERNATIONAL,Ariana,2026,1,-0.717286175985777
1009204,EE581543290TN,4.54,260.0,57.25611098876899,RPP-I,INTERNATIONAL,Sfax,2026,5,-0.6920748456395013
1009225,EE582344335TN,20.0,25.0,1.2499375031248436,EMS-N,NATIONAL,Sfax,2026,1,-0.6743694407143316
1009260,EE579437641TN,9.49,344.0,36.24486355494679,RPP-I,INTERNATIONAL,Gabès,2026,2,-0.7187435725993069
1009269,EE582041175TN,6.68,267.0,39.964077233947016,RPP-I,INTERNATIONAL,Monastir,2026,3,-0.6962144747393485
1009283,EE580446455TN,6.3,251.0,39.8349468338359,RPP-I,INTERNATIONAL,Kasserine,2026,3,-0.6920439241796965
1009301,EE583901074TN,0.02,65.0,3095.238095238095,RPP-I,INTERNATIONAL,Gabès,2026,7,-0.6945279049765081
1009457,EE579101214TN,9.3,237.0,25.481131061176217,RPP-I,INTERNATIONAL,Sfax,2026,1,-0.6929569085512455
1009597,EE579387239TN,4.88,214.0,43.84347469780782,RPP-I,INTERNATIONAL,Sousse,2026,2,-0.6723421904547837
1009785,EE581767332TN,3.506,10.0,2.8514399771884804,EMS-N,NATIONAL,Gabès,2026,1,-0.677148091679523
1010055,EE578406974TN,0.024,65.0,2600.0,RPP-I,INTERNATIONAL,Tataouine,2026,6,-0.6720620718156413
1010086,EE576718529TN,0.02,60.0,2857.142857142857,RPP-I,INTERNATIONAL,Ariana,2026,6,-0.6759357912343149
1010331,EE583628506TN,0.024,65.0,2600.0,RPP-I,INTERNATIONAL,Inconnu,2026,6,-0.6720620718156413
1010390,EE581462769TN,25.8,30.0,1.1627456300143404,EMS-N,NATIONAL,Mahdia,2026,1,-0.6941555554170082
1010452,EE577323567TN,10.0,218.0,21.797820217978202,RPP-I,INTERNATIONAL,Sfax,2026,2,-0.6878577949192686
1010501,EE576737474TN,7.203,290.0,40.255413659078286,RPP-I,INTERNATIONAL,Ariana,2026,6,-0.7053782357142621
1010576,EE581636703TN,6.39,251.0,39.27397903301518,RPP-I,INTERNATIONAL,Inconnu,2026,2,-0.6905847693228656
1010710,EE577813089TN,10.0,340.0,33.99660033996601,RPP-I,INTERNATIONAL,Monastir,2026,5,-0.7211791502992176
1010711,EE577813870TN,9.88,340.0,34.40947272543265,RPP-I,INTERNATIONAL,Monastir,2026,6,-0.7211791502992176
1010723,EE581184186TN,9.677,217.0,22.42198801405249,RPP-I,INTERNATIONAL,Tataouine,2026,3,-0.6873925571530112
1010728,EE583146375TN,0.018,65.0,3421.0526315789475,RPP-I,INTERNATIONAL,Ariana,2026,4,-0.7076303613965501
1010755,EE581512261TN,0.009,39.0,3900.0000000000005,RPP-I,INTERNATIONAL,Sfax,2026,2,-0.6939971462599898
1010783,EE581433396TN,9.25,208.0,22.484055777753756,RPP-I,INTERNATIONAL,Ariana,2026,2,-0.6784912467426988
1010856,EE579710294TN,0.02,60.0,2857.142857142857,RPP-I,INTERNATIONAL,Tataouine,2026,6,-0.6759357912343149
1010900,EE581903086TN,0.023,65.0,2708.3333333333335,RPP-I,INTERNATIONAL,Tataouine,2026,5,-0.6716075176048912
1010955,EE582477420TN,6.56,230.0,35.05563176345069,RPP-I,INTERNATIONAL,Médenine,2026,4,-0.6877870107146824
1011031,EE582427233TN,0.009,39.0,3900.0000000000005,RPP-I,INTERNATIONAL,Ariana,2026,1,-0.6939971462599898
1011041,EE581613716TN,6.94,230.0,33.136435672093356,RPP-I,INTERNATIONAL,Ariana,2026,5,-0.6905847693228656
1011124,EE579253926TN,0.023,80.0,3333.3333333333335,RPP-I,INTERNATIONAL,Tataouine,2026,6,-0.7057178584359232
1011191,EE582083060TN,0.012,65.0,5000.0,RPP-I,INTERNATIONAL,Sousse,2026,6,-0.7143650293927476
1011247,EE580640295TN,8.63,275.0,31.86189317576179,RPP-I,INTERNATIONAL,Sfax,2026,6,-0.7058310942314616
1011345,EE577583006TN,0.012,39.0,2999.9999999999995,RPP-I,INTERNATIONAL,Gabès,2026,1,-0.6764592023894899
1011476,EE575875165TN,11.03,243.0,22.028827848789778,RPP-I,INTERNATIONAL,Tunis,2026,2,-0.7071087459016406
1011501,EE580062671TN,11.56,302.0,26.12230775884439,RPP-I,INTERNATIONAL,Tunis,2026,3,-0.7286219926336889
1011833,EE582357387TN,18.32,25.0,1.3645543365536814,EMS-N,NATIONAL,Sfax,2026,1,-0.668916377856767
1011990,EE578694706TN,0.012,39.0,2999.9999999999995,RPP-I,INTERNATIONAL,Tunis,2026,1,-0.6764592023894899
1012013,EE577323686TN,13.7,282.0,20.582439238011826,RPP-I,INTERNATIONAL,Sfax,2026,2,-0.7255683161927666
1012022,EE582143245TN,0.06,60.0,983.6065573770492,RPP-I,INTERNATIONAL,Tunis,2026,5,-0.6975835498367505
1012024,EE580912532TN,12.03,170.0,14.130163743662207,EMS-I,INTERNATIONAL,Monastir,2026,4,-0.6794510793371388
1012488,EE582175574TN,8.42,235.0,27.906424415152596,EMS-I,INTERNATIONAL,Gabès,2026,1,-0.6919227557667877
1012489,EE582696575TN,20.38,490.0,24.04199990186939,EMS-I,INTERNATIONAL,Gabès,2026,2,-0.7634116029722012
1012634,EE581436392TN,0.02,65.0,3095.238095238095,RPP-I,INTERNATIONAL,Ariana,2026,4,-0.6945279049765081
1012727,EE581266659TN,15.88,406.0,25.56514073421069,RPP-I,INTERNATIONAL,Sousse,2026,1,-0.7450731617881532
1012809,EE581183645TN,25.0,30.0,1.1999520019199232,EMS-N,NATIONAL,Tataouine,2026,1,-0.6941555554170082
1012964,EE584438891TN,0.018,65.0,3421.0526315789475,RPP-I,INTERNATIONAL,Sousse,2026,6,-0.7076303613965501
1013027,EE581462738TN,21.33,330.0,15.470442079602456,EMS-I,INTERNATIONAL,Mahdia,2026,1,-0.7613483408080681
1013028,EE581462741TN,18.9,305.0,16.13671234326226,EMS-I,INTERNATIONAL,Mahdia,2026,1,-0.7536606491689954
1013121,EE580901089TN,10.0,217.0,21.697830216978303,RPP-I,INTERNATIONAL,Monastir,2026,1,-0.6878577949192686
1013130,EE578364982TN,0.009,39.0,3900.0000000000005,RPP-I,INTERNATIONAL,Gabès,2026,2,-0.6939971462599898
1013281,EE580684177TN,7.392,282.0,38.14419045042607,RPP-I,INTERNATIONAL,Ariana,2026,2,-0.7009409378701256
1013514,EE575965550TN,0.014,60.0,4000.0,RPP-I,INTERNATIONAL,Tunis,2026,6,-0.7090681391299812
1013548,EE562175941TN,9.05,344.0,38.006850071815265,RPP-I,INTERNATIONAL,Tunis,2026,3,-0.7197168150638661
1013549,EE562176099TN,11.23,406.0,36.149942124476894,RPP-I,INTERNATIONAL,Tunis,2026,2,-0.7311068555638381
1013567,EE582252523TN,8.4,260.0,30.94869658374003,RPP-I,INTERNATIONAL,Ariana,2026,5,-0.6953051040103893
1013568,EE571585595TN,8.6,200.0,23.25311010347634,RPP-I,INTERNATIONAL,Ariana,2026,2,-0.6698249692364235
1013569,EE583161885TN,8.64,200.0,23.145469274389537,RPP-I,INTERNATIONAL,Ariana,2026,3,-0.6702783169912517
1013870,EE580065117TN,6.54,267.0,40.819446567803084,RPP-I,INTERNATIONAL,Tunis,2026,2,-0.6969381638850463
1013903,EE582802472TN,0.019,65.0,3250.0,RPP-I,INTERNATIONAL,Sfax,2026,5,-0.6973530839846902
1014272,EE579505885TN,15.66,406.0,25.924270480812208,RPP-I,INTERNATIONAL,Sousse,2026,3,-0.7440656310134398
1014335,EE571585600TN,23.62,794.0,33.614156894288975,RPP-I,INTERNATIONAL,Ariana,2026,2,-0.7738120894066733
1014387,EE579546712TN,24.86,462.0,18.58332327742247,RPP-I,INTERNATIONAL,Sousse,2026,2,-0.7675549168411309
1014388,EE579546726TN,18.18,356.0,19.580881139651282,RPP-I,INTERNATIONAL,Sousse,2026,2,-0.7541707381905985
1014389,EE579546730TN,10.62,233.0,21.937670652480936,RPP-I,INTERNATIONAL,Sousse,2026,2,-0.7071087459016406
1014458,EE580062668TN,5.94,236.0,39.723952196599896,RPP-I,INTERNATIONAL,Tunis,2026,3,-0.6915758550935925
1014685,EE576075311TN,17.2,593.0,34.47473984070693,RPP-I,INTERNATIONAL,Ariana,2026,1,-0.7561412291324427
1014686,EE576075325TN,13.4,468.0,34.922766957689724,RPP-I,INTERNATIONAL,Ariana,2026,1,-0.7409480984772129
1014687,EE581433100TN,19.3,655.0,33.93606548883477,RPP-I,INTERNATIONAL,Ariana,2026,2,-0.7644453299066387
1014688,EE581433095TN,18.36,624.0,33.985077065519306,RPP-I,INTERNATIONAL,Ariana,2026,2,-0.7618636329766193
1014689,EE576068196TN,13.16,468.0,35.559607932527925,RPP-I,INTERNATIONAL,Ariana,2026,2,-0.7409480984772129
1014690,EE576068182TN,17.86,608.0,34.040647220200434,RPP-I,INTERNATIONAL,Ariana,2026,2,-0.7603188018003818
1014691,EE576068125TN,18.84,639.0,33.91539727190701,RPP-I,INTERNATIONAL,Ariana,2026,2,-0.7639282915880523
1014692,EE576068117TN,17.6,608.0,34.54349184705414,RPP-I,INTERNATIONAL,Ariana,2026,2,-0.7598045544899554
1014693,EE576075784TN,14.4,500.0,34.71981112422748,RPP-I,INTERNATIONAL,Ariana,2026,1,-0.7424535718652062
1014694,EE576075798TN,11.24,406.0,36.117783115381194,RPP-I,INTERNATIONAL,Ariana,2026,1,-0.7311068555638381
1014695,EE576075577TN,13.75,484.0,35.19744018616828,RPP-I,INTERNATIONAL,Ariana,2026,1,-0.7419514078367171
1014696,EE576075585TN,12.85,453.0,35.25017508365108,RPP-I,INTERNATIONAL,Ariana,2026,1,-0.7379463034582404
1014697,EE576068806TN,19.7,670.0,34.00842596822496,RPP-I,INTERNATIONAL,Ariana,2026,1,-0.7644453299066387
1014698,EE576068797TN,11.03,406.0,36.80536669386275,RPP-I,INTERNATIONAL,Ariana,2026,1,-0.7330881629788147
1014820,EE579845447TN,11.0,275.0,24.997727479320062,EMS-I,INTERNATIONAL,Bizerte,2026,1,-0.7822344052679904
1014821,EE579848925TN,21.0,490.0,23.332222275129755,EMS-I,INTERNATIONAL,Bizerte,2026,1,-0.7659985454464524
1014822,EE579848939TN,21.0,490.0,23.332222275129755,EMS-I,INTERNATIONAL,Bizerte,2026,1,-0.7659985454464524
1014823,EE579848942TN,21.0,490.0,23.332222275129755,EMS-I,INTERNATIONAL,Bizerte,2026,1,-0.7659985454464524
1014824,EE579848956TN,21.0,490.0,23.332222275129755,EMS-I,INTERNATIONAL,Bizerte,2026,1,-0.7659985454464524
1014825,EE579848960TN,21.0,490.0,23.332222275129755,EMS-I,INTERNATIONAL,Bizerte,2026,1,-0.7659985454464524
1014957,EE582425572TN,0.034,51.0,1457.142857142857,RPP-I,INTERNATIONAL,Ariana,2026,1,-0.7052809907139131
1014958,EE583010126TN,0.018,65.0,3421.0526315789475,RPP-I,INTERNATIONAL,Gabès,2026,5,-0.7076303613965501
1014982,EE581442044TN,6.69,230.0,34.374532954715285,RPP-I,INTERNATIONAL,Kairouan,2026,6,-0.6887183352522764
1015268,EE576968257TN,11.99,249.0,20.765574180635475,RPP-I,INTERNATIONAL,Tataouine,2026,2,-0.7148482863456355
1015326,EE572853948TN,20.98,25.0,1.1915542633811542,EMS-N,NATIONAL,Tunis,2026,2,-0.6830945151492909
1015465,EE581940821TN,25.0,30.0,1.1999520019199232,EMS-N,NATIONAL,Sousse,2026,2,-0.6941555554170082
1015735,EE583720094TN,6.24,220.0,35.250761095978206,RPP-I,INTERNATIONAL,Monastir,2026,5,-0.6755791575460707
1015736,EE583721523TN,9.6,295.0,30.725966045203627,RPP-I,INTERNATIONAL,Monastir,2026,6,-0.7111038030782866
1015737,EE583720182TN,8.325,265.0,31.828008647609902,RPP-I,INTERNATIONAL,Monastir,2026,6,-0.6962466087122684
1015796,EE582100151TN,0.022,65.0,2826.086956521739,RPP-I,INTERNATIONAL,Ariana,2026,5,-0.6817649092540303
1016131,EE439900417TN,17.74,195.0,10.991488642128404,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.7215628018128529
1016246,EE579093478TN,4.9,10.0,2.040399918384003,EMS-N,NATIONAL,Sfax,2026,1,-0.6820424640507117
1016385,EE579155504TN,8.64,329.0,38.07429695637079,RPP-I,INTERNATIONAL,Tunis,2026,2,-0.717286175985777
1016466,EE576731131TN,12.87,328.0,25.483645404397485,RPP-I,INTERNATIONAL,Tunis,2026,1,-0.7281291836973031
1016467,EE576731128TN,11.94,302.0,25.291014152918518,RPP-I,INTERNATIONAL,Tunis,2026,1,-0.7261612788482351
1016531,EE580699888TN,8.24,313.0,37.980827569469724,RPP-I,INTERNATIONAL,Ariana,2026,1,-0.7106475616113566
1016552,EE583720355TN,6.221,355.0,57.05560912889746,RPP-I,INTERNATIONAL,Monastir,2026,6,-0.7197296807756307
1016616,EE578301735TN,10.32,263.0,25.48202693537448,RPP-I,INTERNATIONAL,Monastir,2026,2,-0.7028729351235625
1016889,EE577920851TN,6.22,215.0,34.56036007072818,RPP-I,INTERNATIONAL,Sousse,2026,4,-0.6755791575460707
1016942,EE582949265TN,0.051,60.0,1153.8461538461538,RPP-I,INTERNATIONAL,Sfax,2026,5,-0.707042805745488
1016978,EE582611328TN,2.941,10.0,3.3990482664853845,EMS-N,NATIONAL,Gabès,2026,2,-0.6695870149375549
1016979,EE581754002TN,3.952,10.0,2.529724260055654,EMS-N,NATIONAL,Gabès,2026,1,-0.6786191512840608
1016985,EE582493189TN,3.209,10.0,3.115264797507788,EMS-N,NATIONAL,Gabès,2026,2,-0.6704103527079276
1017015,EE572587893TN,11.0,610.0,55.44950459049178,RPP-I,INTERNATIONAL,Ariana,2026,4,-0.7395777901952679
1017045,EE579581643TN,16.6,331.0,19.938557918197695,RPP-I,INTERNATIONAL,Sfax,2026,2,-0.7420546549447963
1017046,EE579581609TN,9.94,217.0,21.828789860175036,RPP-I,INTERNATIONAL,Sfax,2026,1,-0.6878577949192686
1017119,EE582770562TN,9.16,210.0,22.92326165265801,RPP-I,INTERNATIONAL,Monastir,2026,3,-0.6799914032302588
1017190,EE575229113TN,7.92,250.0,31.561671506122963,RPP-I,INTERNATIONAL,Sfax,2026,4,-0.6897468900589936
1017197,EE581834791TN,11.0,175.0,15.907644759567313,EMS-I,INTERNATIONAL,Bizerte,2026,2,-0.6776688348898833
1017198,EE581834805TN,10.98,175.0,15.936617794372097,EMS-I,INTERNATIONAL,Bizerte,2026,2,-0.6776688348898833
1017422,EE577323709TN,11.0,233.0,21.17989273702391,RPP-I,INTERNATIONAL,Sfax,2026,2,-0.7071087459016406
1017522,EE579596719TN,10.26,225.0,21.927687359906443,RPP-I,INTERNATIONAL,Sfax,2026,2,-0.6964402016910584
1017528,EE577811732TN,6.28,251.0,39.96178952396115,RPP-I,INTERNATIONAL,Monastir,2026,3,-0.6920439241796965
1017666,EE579101863TN,16.0,316.0,19.748765702143615,RPP-I,INTERNATIONAL,Sfax,2026,2,-0.7430594626797778
1017721,EE423694540TN,0.01,65.0,5909.090909090909,RPP-I,INTERNATIONAL,Sousse,2026,5,-0.7158164907613295
1017930,EE582177782TN,19.7,580.0,29.440129942642503,EMS-I,INTERNATIONAL,Gabès,2026,2,-0.7644453299066387
1018028,EE583746202TN,6.17,220.0,35.650623885918,RPP-I,INTERNATIONAL,Monastir,2026,5,-0.6764939515690865
1018332,EE583146574TN,10.68,276.0,25.840277127609777,RPP-I,INTERNATIONAL,Ariana,2026,3,-0.7169007813924719
1018441,EE579677338TN,9.7,340.0,35.04793320276261,RPP-I,INTERNATIONAL,Kasserine,2026,6,-0.7216672553470032
1018445,EE580627841TN,6.02,260.0,43.182195648563365,RPP-I,INTERNATIONAL,Sfax,2026,5,-0.6969945752703174
1018452,EE583494027TN,0.015,65.0,4062.5,RPP-I,INTERNATIONAL,Sousse,2026,6,-0.7114709300740958
1019563,EE578421764TN,12.24,260.0,21.240094763499716,EMS-I,INTERNATIONAL,Tataouine,2026,2,-0.7138816273855733
1019564,EE578421631TN,9.8,218.0,22.242628303234362,RPP-I,INTERNATIONAL,Tataouine,2026,2,-0.6873925571530112
1019565,EE578422098TN,10.012,226.0,22.570658144412263,RPP-I,INTERNATIONAL,Tataouine,2026,3,-0.6922122700905179
1019570,EE577318482TN,12.4,315.0,25.40117732440932,RPP-I,INTERNATIONAL,Sfax,2026,2,-0.7266527558766062
1019609,EE580023015TN,10.3,245.0,23.784098631200855,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.7047777283115195
1019721,EE578587675TN,3.66,225.0,61.45861786397159,RPP-I,INTERNATIONAL,Monastir,2026,4,-0.6804814878680596
1019732,EE578587715TN,7.86,250.0,31.802569647627525,RPP-I,INTERNATIONAL,Monastir,2026,5,-0.6897468900589936
1020007,EE583235773TN,6.29,215.0,34.17580670799555,RPP-I,INTERNATIONAL,Ariana,2026,5,-0.6751222245280715
1020053,EE579770973TN,6.94,308.0,44.37400950871632,RPP-I,INTERNATIONAL,Ariana,2026,3,-0.7152472066926576
1020310,EE539249968TN,9.03,237.0,26.242940981065225,RPP-I,INTERNATIONAL,Tunis,2026,2,-0.6943648724653092
1020353,EE565297241TN,0.02,60.0,2857.142857142857,RPP-I,INTERNATIONAL,Sousse,2026,5,-0.6759357912343149
1020374,EE582488935TN,18.8,25.0,1.3297165044412529,EMS-N,NATIONAL,Gabès,2026,4,-0.6734575195770632
1020404,EE578509744TN,11.82,480.0,40.605701717282805,RPP-I,INTERNATIONAL,Tunis,2026,4,-0.7389455481213859
1020405,EE580676649TN,10.0,385.0,38.4961503849615,RPP-I,INTERNATIONAL,Tunis,2026,6,-0.7261769828587555
1020442,EE520028412TN,0.011,45.0,3750.0,RPP-I,INTERNATIONAL,Kébili,2026,2,-0.6934581518858515
1020455,EE582621311TN,3.101,10.0,3.2237266279819474,EMS-N,NATIONAL,Gabès,2026,4,-0.6699569156497546
1020501,EE575229657TN,3.99,270.0,67.65221748935103,RPP-I,INTERNATIONAL,Sfax,2026,4,-0.6957338543929854
1020502,EE575229161TN,6.56,230.0,35.05563176345069,RPP-I,INTERNATIONAL,Sfax,2026,5,-0.6877870107146824
1020504,EE575229569TN,7.86,250.0,31.802569647627525,RPP-I,INTERNATIONAL,Sfax,2026,4,-0.6897468900589936
1020567,EE577261451TN,0.017,65.0,3611.111111111111,RPP-I,INTERNATIONAL,Kasserine,2026,4,-0.7100282802005602
1020639,EE580942154TN,19.26,372.0,19.313638959555576,RPP-I,INTERNATIONAL,Monastir,2026,2,-0.757238530460505
1020969,EE583457038TN,0.02,60.0,2857.142857142857,RPP-I,INTERNATIONAL,Tataouine,2026,6,-0.6759357912343149
1021088,EE581027296TN,0.022,65.0,2826.086956521739,RPP-I,INTERNATIONAL,Tataouine,2026,7,-0.6817649092540303
1021299,EE583164808TN,0.02,60.0,2857.142857142857,RPP-I,INTERNATIONAL,Ariana,2026,4,-0.6759357912343149
1021310,EE577927245TN,6.55,267.0,40.757136315066404,RPP-I,INTERNATIONAL,Ariana,2026,3,-0.6969381638850463
1021313,EE577927041TN,5.0,210.0,41.991601679664065,RPP-I,INTERNATIONAL,Ariana,2026,5,-0.6732526013376232
1021314,EE575876130TN,5.82,236.0,40.54286205119395,RPP-I,INTERNATIONAL,Ariana,2026,2,-0.6901735464711065
1021315,EE581267169TN,13.0,267.0,20.536881778324744,RPP-I,INTERNATIONAL,Sousse,2026,1,-0.718241912260434
1021329,EE578659324TN,8.014,328.0,40.92326887086713,RPP-I,INTERNATIONAL,Ariana,2026,3,-0.7133141177877663
1021381,EE582130476TN,0.009,39.0,3900.0000000000005,RPP-I,INTERNATIONAL,Ariana,2026,2,-0.6939971462599898
1021452,EE581994731TN,6.88,220.0,31.97209707891295,EMS-I,INTERNATIONAL,Tozeur,2026,1,-0.6765333300863847
1021569,EE582776636TN,0.02,65.0,3095.238095238095,RPP-I,INTERNATIONAL,Monastir,2026,4,-0.6945279049765081
1021576,EE580991827TN,6.81,279.0,40.96314784906769,RPP-I,INTERNATIONAL,Ariana,2026,1,-0.7030952064146002
1021621,EE582047734TN,0.023,65.0,2708.3333333333335,RPP-I,INTERNATIONAL,Sfax,2026,4,-0.6716075176048912
1021634,EE582360942TN,9.4,360.0,38.29379853207106,RPP-I,INTERNATIONAL,Tataouine,2026,1,-0.7206913753849333
1021924,EE581418005TN,8.2,211.0,25.728569686623587,RPP-I,INTERNATIONAL,Kairouan,2026,2,-0.6747594844337212
1021942,EE581939718TN,9.72,250.0,25.717518773788704,RPP-I,INTERNATIONAL,Tataouine,2026,2,-0.701922469922064
1021996,EE446577657TN,0.01,39.0,3545.4545454545455,RPP-I,INTERNATIONAL,Tataouine,2026,3,-0.6921214896046288
1022039,EE582021051TN,9.63,295.0,30.63025646350327,RPP-I,INTERNATIONAL,Kébili,2026,4,-0.7154471214073679
1022040,EE582020970TN,9.02,210.0,23.279015630196213,RPP-I,INTERNATIONAL,Kébili,2026,3,-0.6790718797519861
1022041,EE582021343TN,6.78,230.0,33.91830113552573,RPP-I,INTERNATIONAL,Kébili,2026,6,-0.6887183352522764
1022042,EE583723997TN,10.62,320.0,30.128989737312875,RPP-I,INTERNATIONAL,Sousse,2026,6,-0.724805360612947
